date,text,views
2025-01-24 11:23:01+00:00,"ሶፍትዌር ሃርድዌር ቴክኒሻን ደ 1
#addis_ababa_city_roads_authority
#ict
#Addis_Ababa
ደረጃ 4\3 በኮምፒዩተር ሳይንስ፣ ኮምፒዩተር ጥገና፣ ኢንፎርሜሽን ኮምንኬሽን ሲስተም ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ/ች አግባብ ከሆነ የስራ ልምድ ጋር
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Salary: 5329.00
Deadline: January 28, 2025
How To Apply: አመልካቾች የትምህርት እና የስራ ልምድ ማስረጃችሁን ዋናውን እና የማይመለስ ፎቶ ኮፒ በመያዝ ሳር ቤት በሚገኝው የባልስልጣኑ ዋና መ/ቤት የሰው ሃብት አስተዳደር ቡድን ቢሮ በአካል በመቅረብ መመዝገብ ይችላሉ። ለበለጠ መረጃ +25113713400 ይደውሉ።

@hahujobs | @hahujobs_bot",
2025-01-24 11:19:41+00:00,"ሲኒየር ሲቪል መሃንዲስ
#addis_ababa_city_roads_authority
#engineering
#Addis_Ababa
ፒ.ኤች.ዲ /ኤምቢ.ኤ/ቢ.ኤበ ሲቪል ምህንድስና፣ ኮንስትራክሽን ቴክኖሎጂ ማኔጅመንት ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ/ች አግባብ ከሆነ የስራ ልምድ ጋር
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #4_years
Salary: 11887.00
Deadline: January 28, 2025
How To Apply: አመልካቾች የትምህርት እና የስራ ልምድ ማስረጃችሁን ዋናውን እና የማይመለስ ፎቶ ኮፒ በመያዝ ሳር ቤት በሚገኝው የባልስልጣኑ ዋና መ/ቤት የሰው ሃብት አስተዳደር ቡድን ቢሮ በአካል በመቅረብ መመዝገብ ይችላሉ። ለበለጠ መረጃ ስልክ ቁጥር +25113713400 ይደውሉ።

@hahujobs | @hahujobs_bot",
2025-01-24 11:16:31+00:00,"ሴክሬታሪ I
#addis_ababa_city_roads_authority
#business
#Addis_Ababa
ደርጃ 3 በ ሴክሬተሪያል ሳይንስ እና ቢሮ አስተዳደር ፣ኤንፎርሜሽን ቴክኖሎጂ ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ/ች
Quanitity Required: 5
Minimum Years Of Experience: #0_years
Salary: 4230.00
Deadline: January 28, 2025
How To Apply: አመልካቾች የትምህርት እና የስራ ልምድ ማስረጃችሁን ዋናውን እና የማይመለስ ፎቶ ኮፒ በመያዝ ሳር ቤት በሚገኝው የባልስልጣኑ ዋና መ/ቤት የሰው ሃብት አስተዳደር ቡድን ቢሮ በአካል በመቅረብ መመዝገብ ይችላሉ። ለበለጠ መረጃ ስልክ ቁጥር +25113713400 ይደውሉ።

@hahujobs | @hahujobs_bot",
2025-01-24 11:16:01+00:00,"ሲኒየር ፍይናንስ ኦፊሰር
#addis_ababa_city_roads_authority
#finance
#Addis_Ababa
ፒ.ኤች.ዲ\ማስተርስ ወይም የመጀመሪያ ድግሪ በአካውንቲንግ፣ አካውንቲንግና ፍይናንስ ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ/ች አግባብ ከሆነ የስራ ልምድ ጋር
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #4_years
Salary: 9934.00
Deadline: January 28, 2025
How To Apply: አመልካቾች የትምህርት እና የስራ ልምድ ማስረጃችሁን ዋናውን እና የማይመለስ ፎቶ ኮፒ በመያዝ ሳር ቤት በሚገኝው የባልስልጣኑ ዋና መ/ቤት የሰው ሃብት አስተዳደር ቡድን ቢሮ በአካል በመቅረብ መመዝገብ ይችላሉ። ለበለጠ መረጃ +25113713400 ይደውሉ።

@hahujobs | @hahujobs_bot",
2025-01-24 07:01:21+00:00,"Frontend Development.Software Development Engineer
#ethio_telecom
#ict
#Addis_Ababa
Bachelor's Degree in Computer Science, Information Science, Computer Engineering, Electrical Engineering, Information Systems, Information Technology or in a related field of study
Duties & Responsibilties:
- Design, develop, test, and deploy software solutions to meet business requirements
- Write clean, maintainable, and efficient code following best practices and coding standards
- Troubleshoot and resolve software defects and performance issues, Collaborate with system architects to design scalable and reliable software architectures
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #1_years
Deadline: January 30, 2025
How To Apply: Apply using the provided link below
Note: Candidates with software development work experience is preferable Having software development exposure and competency is mandatory

@hahujobs | @hahujobs_bot",
2025-01-23 16:23:22+00:00,"Junior Planning Engineer ( Hahu Planning 001/2025)
#ethiopian_engineering_corporation
#engineering
#Addis_Ababa
Bachelor of Science Degree in Civil Engineering or related field of study
Duties and Responsibilities:
- Assist in preparing baseline program, schedules, milestones, deliverables and timelines as per project management plan
- Prepare daily, weekly and monthly reports
- Coordinate with all project parties to collate project status reports
- Identify schedule variances of project status against schedule baseline
- Prepare forecasts resulting from significant deviations from scheduled baselines
- Coordinate with Senior Planner for resolution of project control issues on site
- Conduct regular project site inspections
- Prepare project progress reports
- Prepare other reports as advised by the Planning Engineer
Skills Required:
- Strong Analytical skill                           
- Critical and Logical thinking                   
- Basic MS- Office (MS Word, MS-Excel) & Autcad Softwares                                    
- Strong Analytical skills
Quanitity Required: 2
Minimum Years Of Experience: #0_years
Deadline: February 2, 2025
How To Apply: Apply using the link provided below

@hahujobs | @hahujobs_bot",
2025-01-23 13:51:41+00:00,"የእቅድ እና ተቁማዊ ለውጥና መልካም አስተዳደር ባለሙያ
#public_service_transport_service_psts
#business
#Addis_Ababa
ማስተርስ ወይም የመጀመሪያ ድግሪ በህዝብ አስተዳደር፣ ማኔጀመንት፣ ኢኮኖሚክስ ወይም በተዛማጅ የትምህርት መስክ የተመረቀ/ች አግባብ ከሆነ የስራ ልምድ ጋር
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Salary: 18266.00
Deadline: January 27, 2025
How To Apply: አመለካቾች የት/ት ማስረጃ ዋናውንና የማይመለስ ኮፒ በመያዝ ሚክሲኮ ፖሊስ ሆስፒታል ፊት ለፊት  በሚገኘው የአገልግሎት ዋና መስሪያ ቤት የሰው ሃብት ሃብት አመራር  ዳይሬክቶሬት ቢሮ ቁጥር 33 በአካል በመቅረብ መመዝገብ ይችላሉ።

@hahujobs | @hahujobs_bot",
2025-01-23 12:58:21+00:00,"Office Attendant/Messenger
#abbahawa_trading_plc
#business
#Addis_Ababa
Diploma or Certificate in Secretarial Science, Management or in a related field of study with relevant work experience
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #1_years
Deadline: January 31, 2025
How To Apply: Submit your application letter in person to Corporate HR Department at Abbahawa Trading PLC, located on the road from Haile Garment Square to Lebu mebrat or via email: recruitment@abbahawa.com. For more information contact Tel. +251114711575

@hahujobs | @hahujobs_bot",
2025-01-23 12:25:51+00:00,"National Id Registration Agent
#ethio_telecom
#ict
#Gojo
Bachelor's Degree in IT, Computer Science or in a related field of study with CGPA of 2.8 and above
Place of work: Gojo (Jaldu)
N.B. Year of graduation shall be 2015 and 2016 E.C
Required skills:
- Basic computer skills is mandatory
- Proficiency in typing skills is a must.
- Willing to take pre-training assessment by the employer (super-agent/registration partner)
- Willing to undergo the training for enrollment registration personnel
Quanitity Required: 2
Minimum Years Of Experience: #0_years
Deadline: January 28, 2025
How To Apply: Submit your CV, Educational Certificate, and 8* grade certificate (original and copy) in person to Ethiotelecom Jaldu Center service

@hahujobs | @hahujobs_bot",
2025-01-23 10:05:21+00:00,"Customer Service Trainee
#pave_logistics_and_trading_plc
#business
#Addis_Ababa
Completion of 12th Grade (2015–2016 E.C. batch) with excellent English communication skills and a strong interest in the logistics industry. 
Duties & Responsibilites:
- Assist customers by providing accurate information and resolving inquiries related to logistics services.
- Support the team in managing client accounts and ensuring customer satisfaction.
- Maintain records of customer interactions and transactions.
- Learn and apply logistics processes, including freight forwarding, supply chain coordination, and compliance procedures.
- Collaborate with other departments to address customer needs efficiently.
Benefits:
- Competitive salary
- Health coverage for employees and dependents
- Inclusive and collaborative
Quanitity Required: 10
Minimum Years Of Experience: #0_years
Deadline: January 29, 2025
How To Apply: Apply using the provided link below or submit your updated CV and a cover letter detailing your qualifications and experience via email: pavehr@pave-logistics.com
Note: Please write the position as “Customer Service Trainee” in the subject line of your email

@hahujobs | @hahujobs_bot",
2025-01-23 09:24:26+00:00,"Junior Accountant
#enortm_engineering
#finance
#Addis_Ababa
Bachelor's Degree in Accounting or in a related field of study with relevant work experience
Duties & Responsibilites:
- Supports the accounting team by assisting with daily financial operations, including preparing financial reports, reconciling accounts, processing invoices, and maintaining accurate records
- Ensure compliance with financial regulations, assist in budget preparation, and help with audits or tax filings
Required Skills:
- Strong attention to detail
- Proficiency in accounting software and good organizational skills are essential for success in this role
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Salary: 4000.00
Deadline: February 8, 2025
How To Apply: Submit your CV and Credentials via email: enormtengineering@gmail.com

@hahujobs | @hahujobs_bot",
2025-01-23 09:08:11+00:00,"Cashier
#haile_and_alem_international_plc
#finance
#Addis_Ababa
Degree or Diploma in Accounting, or in a related field of study with relevant work experience
Duties & Responsibilities:
- Collect Money and give Recipient for the payer
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #1_years
Deadline: February 24, 2025
How To Apply: Submit your application and CV along with supporting documents via email: hr@hailealem.com, For further information contact Tel: +251116615367

@hahujobs | @hahujobs_bot",
2025-01-23 08:52:11+00:00,"Home Care Nurse
#teklehaimanot_general_hospital
#health_care
#Addis_Ababa
Bachelor's Degree in Nursing, or in a related field of study
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: January 31, 2025
How To Apply: Submit your CVs & copies of other pertinent documents in person to HR Department, office No 502 5th Floor located at Somale Tera. For further information contact Tel. +251111560492/+251996979838 or via email: hr@teklehaimanothospital.com

@hahujobs | @hahujobs_bot",
2025-01-23 07:12:51+00:00,"የስው ሃይል (H.R) ኦፊሰር
#fire_works_cleaning_plc
#business
#Addis_Ababa
የመጀመሪያ ድግሪ ወይም ዲፐሎማ በሰው ሃብት አመራር፣ ማኔጅመንት፣ ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ/ች አግባብ ከሆነ የስራ ልምድ ጋር
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: January 30, 2025
How To Apply: አመለካቾች የት/ት ማስረጃ ዋናውንና የማይመለስ ኮፒ በመያዝ አዲስ አበባ ከ22 ማዞሪያ (ጎላጎል) አደባባይ ወደ ቦሌ መሄጃ መንገድ በአዉራርስ ሆቴል በኩል ዮናስ ጨርጨር ሥጋ ቤት ከመድረስዎ በፊት ወደ ቀኝ መታጠፊያ 100 ሜትር ገባ ብሎ በፋየር ወርክስ ክሊኒንግ ኃ/የተ/የግ/ኩባንያ የሰው ኃይል ልማትና አስተዳደር ዘርፍ ቢሮ በመገኘት ወይም በኢሜል፡andualemtesfa050@gmail.com ወይም hukt16@gmail.com በመላክ መመዝገብ ይችላሉ።ለበለጠ መረጃ ስልክ +251913627949/+251930294100 ይደውሉ።

@hahujobs | @hahujobs_bot",
2025-01-23 06:33:41+00:00,"Junior Customer Service Officer
#go_express
#business
#Addis_Ababa
Bachelor's Degree in a related field of study with relevant work experience in Customer service /Dispatcher
Residency close to Hayahulet
Duties & Responsibilites:
- Handle all incoming and outgoing calls to and from customers
- Take customer orders through phone,and another medium accurately and  politely
- Giving detailed explanations of services and/or products of partners
- Relay detailed orders to merchants
Required Skills:
- Ability to work with the team.
- Good interaction with the Delivery drivers
- Good communication and interpersonal skills
- Fluent in English and Amharic Written and verbal communication
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #1_years
Salary: 7000.00
Deadline: February 1, 2025
How To Apply: Apply using the provided link below

@hahujobs | @hahujobs_bot",
2025-01-23 06:21:01+00:00,"Junior Auto Mechanic/ Auto Workshop
#equatorial_business_group_plc
#low_and_medium_skilled_worker
#Addis_Ababa
TVET Level III or Diploma in Electrical, Mechanical Technology or in a related field of study
Quanitity Required: 3
Minimum Years Of Experience: #0_years
Deadline: January 28, 2025
How To Apply: Submit your non-returnable application and CV along with supporting documents in person to the office located around Saris Road (between Horizon Addis Tyre sh.co. FAFA Factory) or via email: ebgvacancy@yahoo.com

@hahujobs | @hahujobs_bot",
2025-01-22 12:43:21+00:00,"የምግብ ክፍል ሱፐርቪይዘር
#samson_chernet_general_contractor
#natural_science
#Addis_Ababa
የመጀመሪያ ድግሪ በምግብ ሳይንስ ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ/ች
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: January 30, 2025
How To Apply: አመለካቾች የት/ት ማስረጃ በኢሜል፡royalcandyy@gmail.com በመላክ መመዝገብ ይችላሉ።

@hahujobs | @hahujobs_bot",
