date,job_title,organization,experience,max_experience,quantity_required,salary,gender,deadline,how_to_apply,tags,category,raw_text
2025-02-04 12:29:21+00:00,#elet_derash_eridata_transport_company,Elet Derash Eridata Transport Company,0,2,1.0,,both,2025-02-10,In person,"#elet_derash_eridata_transport_company, #low_and_medium_skilled_worker, #Addis_Ababa, #0_years, #2_years",,"#elet_derash_eridata_transport_company
#low_and_medium_skilled_worker
#Addis_Ababa
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: February 10, 2025
@hahujobs | @hahujobs_bot"
2025-02-04 11:57:01+00:00,#elet_derash_eridata_transport_company,Elet Derash Eridata Transport Company,0,4,4.0,3550.0,both,2025-02-10,In person,"#elet_derash_eridata_transport_company, #low_and_medium_skilled_worker, #Addis_Ababa, #0_years, #4_years",,"#elet_derash_eridata_transport_company
#low_and_medium_skilled_worker
#Addis_Ababa
Quanitity Required: 4
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #4_years
Salary: 3550.00
Deadline: February 10, 2025
@hahujobs | @hahujobs_bot"
2025-02-04 11:37:31+00:00,#elet_derash_eridata_transport_company,Elet Derash Eridata Transport Company,0,4,1.0,,both,2025-02-10,In person,"#elet_derash_eridata_transport_company, #natural_science, #Addis_Ababa, #0_years, #4_years",,"#elet_derash_eridata_transport_company
#natural_science
#Addis_Ababa
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #4_years
Deadline: February 10, 2025
@hahujobs | @hahujobs_bot"
2025-02-04 11:11:01+00:00,Project Cashier,Jambo Impex Plc,0,2,1.0,,both,2025-03-03,"Submit your non-returnable application and CV along with supporting documents in person to the Jambo Group Human Resource Department at Jambo Group Head Office Building, 5th Floor, Room No. 501 located around Meskel Flower Hotel in front of St. Yared Church behind Abyssinia Bank, For further information contact Tel:+251115571335/+251115571336/+251937593680","#jambo_impex_plc, #finance, #Addis_Ababa, #0_years, #2_years",Finance,"Project Cashier
#jambo_impex_plc
#finance
#Addis_Ababa
BA Degree or Diploma in Accounting, Management or in a related field of study with relevant work experience
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: March 3, 2025
How To Apply: Submit your non-returnable application and CV along with supporting documents in person to the Jambo Group Human Resource Department at Jambo Group Head Office Building, 5th Floor, Room No. 501 located around Meskel Flower Hotel in front of St. Yared Church behind Abyssinia Bank, For further information contact Tel:+251115571335/+251115571336/+251937593680
@hahujobs | @hahujobs_bot"
2025-02-04 11:06:21+00:00,Junior Marketing Officer,Tsemex Global Enterprise Plc,0,0,1.0,,both,2025-02-11,"Submit your CV and copy of non-returnable relevant academic credentials, work experience, renewed professional License, application, and supporting documents in person to the Office located Liberia St. next to Flintstone Building, A.I.A Business Center, 4th Floor, Ethiopia Addis Ababa","#tsemex_global_enterprise_plc, #business, #Addis_Ababa, #0_years",,"Junior Marketing Officer 
#tsemex_global_enterprise_plc
#business
#Addis_Ababa
BA Degree in Marketing, Business Administration or in a related field of study with a CGPA 3.5 and above
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: February 11, 2025
How To Apply: Submit your CV and copy of non-returnable relevant academic credentials, work experience, renewed professional License, application, and supporting documents in person to the Office located Liberia St. next to Flintstone Building, A.I.A Business Center, 4th Floor, Ethiopia Addis Ababa
@hahujobs | @hahujobs_bot"
2025-02-04 09:22:11+00:00,Internal Auditor,Kerchanshe Trading Plc,0,2,1.0,,both,2025-02-12,In person,"#kerchanshe_trading_plc, #finance, #Jimma, #0_years, #2_years",Finance,"Internal Auditor
#kerchanshe_trading_plc
#finance
#Jimma
Master's or Bachelor's Degree in Accounting, Accounting and Finance or in a related field of study with relevant work experience
Duties & Responsibilities:
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: February 12, 2025
@hahujobs | @hahujobs_bot"
2025-02-04 09:12:21+00:00,Graduate Trainee,Rammis Bank,0,0,10.0,,both,2025-02-10,Apply using the provided link below,"#rammis_bank, #finance, #Butajira, #Assosa, #Limmu_Genet, #Dilla, #Kombolcha, #Logia, #Werabe, #Dessie, #Addis_Ababa, #0_years",Finance,"Graduate Trainee
#rammis_bank
#finance
#Butajira | #Assosa | #Limmu_Genet | #Dilla | #Kombolcha | #Logia | #Werabe | #Dessie | #Addis_Ababa
Bachelor's Degree in Economics, Management, Accounting or in a related field of study with a CGPA of 3.25 for males and 3.00 for females
Year of graduation: 2023 and 2024
Exit exam results is mandatory
Age:- 25 years or above
Quanitity Required: 10
Minimum Years Of Experience: #0_years
Deadline: February 10, 2025
How To Apply: Apply using the provided link below
@hahujobs | @hahujobs_bot"
2025-02-04 08:24:31+00:00,#rib_industrial_and_commercial_plc,Rib Industrial And Commercial Plc,0,0,4.0,,both,2025-02-13,In person,"#rib_industrial_and_commercial_plc, #business, #Addis_Ababa, #0_years",,"#rib_industrial_and_commercial_plc
#business
#Addis_Ababa
Quanitity Required: 4
Minimum Years Of Experience: #0_years
Deadline: February 13, 2025
@hahujobs | @hahujobs_bot"
2025-02-04 08:07:31+00:00,Walk behind operator,Yencomad Construction Plc,0,0,2.0,,both,2025-02-13,"Submit your non-returnable application and CV along with supporting documents in person to the Corporation Head office Information Desk located at Gerji, in front of the former Imperial Hotel.","#yencomad_construction_plc, #low_and_medium_skilled_worker, #Addis_Ababa, #0_years",,"Walk behind operator
#yencomad_construction_plc
#low_and_medium_skilled_worker
#Addis_Ababa
TVET Level 3 or Diploma in Auto Mechanic, Automotive, or in a related field of study 
Duty station: Project
Quanitity Required: 2
Minimum Years Of Experience: #0_years
Deadline: February 13, 2025
How To Apply: Submit your non-returnable application and CV along with supporting documents in person to the Corporation Head office Information Desk located at Gerji, in front of the former Imperial Hotel.
@hahujobs | @hahujobs_bot"
2025-02-04 07:19:11+00:00,#elet_derash_eridata_transport_company,Elet Derash Eridata Transport Company,0,4,1.0,5260.0,both,2025-02-10,In person,"#elet_derash_eridata_transport_company, #engineering, #Addis_Ababa, #0_years, #4_years",Engineering,"#elet_derash_eridata_transport_company
#engineering
#Addis_Ababa
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #4_years
Salary: 5260.00
Deadline: February 10, 2025
@hahujobs | @hahujobs_bot"
2025-02-04 07:04:30+00:00,Associate Trainer,Ethiopian Engineering Corporation,0,2,2.0,,both,2025-03-04,Apply using the provided link below,"#ethiopian_engineering_corporation, #engineering, #Addis_Ababa, #0_years, #2_years",Engineering,"Associate Trainer
#ethiopian_engineering_corporation
#engineering
#Addis_Ababa
Bachelor's Degree in Civil Engineering or in a related field of study with relevant work experience
Duties & Responsibilites:
- Design and create engaging training materials, including presentations, handouts, and online modules.
- Deliver training sessions using a variety of instructional methods (e.g., lectures, workshops, simulations) that cater to diverse learning styles.
- Facilitate group discussions, encourage active participation, and answer trainee questions effectively.
- Evaluate the effectiveness of training programs through assessments, feedback surveys, and post-training performance monitoring.
- Maintain and update training materials based on feedback and evolving industry standards.
Quanitity Required: 2
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: March 4, 2025
How To Apply: Apply using the provided link below
Note: Use Vacancy Code: Hahu Training 001/2025
@hahujobs | @hahujobs_bot"
2025-02-04 06:52:21+00:00,#matts_real_estate_plc,Matts Real Estate Plc,0,0,1.0,,both,2025-02-13,In person,"#matts_real_estate_plc, #business, #Addis_Ababa, #0_years",,"#matts_real_estate_plc
#business
#Addis_Ababa
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: February 13, 2025
@hahujobs | @hahujobs_bot"
2025-02-04 06:50:11+00:00,Junior Accountant,Sons Industries Plc,0,0,1.0,,both,2025-02-08,"Submit your application letter in person to the office located around Arada sub city around commercial Printing press,on the entrance of ministry of Innovation and Technology international building 5th floor or via email: gizachewadmasu12@gmail.com. For additional information contact Tel. +251111566325","#sons_industries_plc, #finance, #Addis_Ababa, #0_years",Finance,"Junior Accountant
#sons_industries_plc
#finance
#Addis_Ababa
BA Degree in Accounting or in a related field of study
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: February 8, 2025
How To Apply: Submit your application letter in person to the office located around Arada sub city around commercial Printing press,on the entrance of ministry of Innovation and Technology international building 5th floor or via email: gizachewadmasu12@gmail.com. For additional information contact Tel. +251111566325
@hahujobs | @hahujobs_bot"
2025-02-03 14:26:00+00:00,Junior Customer Service Officer,Ahununu Trading Plc,0,2,2.0,,both,2025-03-03,Please use Hahujobs Primary https://hahu.jobs/ or telegram bot to apply https://t.me/hahujobs_bot,"#ahununu_trading_plc, #business, #Addis_Ababa, #0_years, #2_years",,"Junior Customer Service Officer
#ahununu_trading_plc
#business
#Addis_Ababa
Bachelor's Degree or TVET Level 5 in Business Administration, Communication or in a related field of study with relevant work experience
Sector: Business Related
Duties & Responsibilites:
- Process customer orders accurately and efficiently, ensuring timely delivery and addressing any discrepancies or concerns
- Identify and resolve customer complaints and concerns effectively, escalating issues to the appropriate channels when necessary to ensure customer satisfaction.
- Maintain accurate and up-to-date customer records and documentation, including contact information, inquiries, and resolutions.
- Serves as front desk officer for all business enquiries.
- Handle all customers of the company service requests
- Plan and track shipments
Desired Skills:
- Empathy and patience in dealing with customer concerns and complaints.
- Proactive and customer-focused
Quanitity Required: 2
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: March 3, 2025
How To Apply: Please use Hahujobs Primary https://hahu.jobs/ or telegram bot to apply https://t.me/hahujobs_bot
@hahujobs | @hahujobs_bot"
2025-02-03 14:15:39+00:00,#red_cloud_ict_solutions_plc,Red Cloud Ict Solutions Plc,0,1,25.0,10000.0,both,2025-02-26,In person,"#red_cloud_ict_solutions_plc, #transportation_and_logistics, #Addis_Ababa, #0_years, #1_years",,"#red_cloud_ict_solutions_plc
#transportation_and_logistics
#Addis_Ababa
Quanitity Required: 25
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #1_years
Salary: 10000.00
Deadline: February 26, 2025
@hahujobs | @hahujobs_bot"
2025-02-03 12:41:41+00:00,Graduate Assistant,Mekdela Amba University,0,0,3.0,,both,2025-02-08,"Submit your non-returnable application and CV along with supporting documents in person to Mekdela Anba University, Tuluwaliya and Mekane Selam Campus. For further information Contact Tel: +251332405709","#mekdela_amba_university, #education, #Tuluawliya, #0_years",Education,"Graduate Assistant
#mekdela_amba_university
#education
#Tuluawliya
Bachelor's Degree in Agribusiness and Value Chain Management with a CGPA of 3.00 and above for males and 2.75 and above for females
Quanitity Required: 3
Minimum Years Of Experience: #0_years
Deadline: February 8, 2025
How To Apply: Submit your non-returnable application and CV along with supporting documents in person to Mekdela Anba University, Tuluwaliya and Mekane Selam Campus. For further information Contact Tel: +251332405709
@hahujobs | @hahujobs_bot"
2025-02-03 12:14:41+00:00,Lecturer (Agribusiness and Value chain Management),Mekdela Amba University,0,0,2.0,,both,2025-02-08,"Submit your non-returnable application and CV along with supporting documents in person to Mekdela Anba University ,Tuluwaliya and Mekane Selam Campus. For further information Contact Tel:+251332405709","#mekdela_amba_university, #education, #Tuluawliya, #0_years",Education,"Lecturer (Agribusiness and Value chain Management)
#mekdela_amba_university
#education
#Tuluawliya
Master's Degree in Agribusiness and Value Chain Management or in a related field of study with a CGPA of 3.5 and above for males and 3.35 and above for females
Quanitity Required: 2
Minimum Years Of Experience: #0_years
Deadline: February 8, 2025
How To Apply: Submit your non-returnable application and CV along with supporting documents in person to Mekdela Anba University ,Tuluwaliya and Mekane Selam Campus. For further information Contact Tel:+251332405709
@hahujobs | @hahujobs_bot"
